NODE_ID,ARS_ID,정류소명,X좌표,Y좌표,정류소타입,geometry,그늘막존재,총버스운행횟수,정류소타입_정규화,운행횟수_정규화,시설물유무추정,65세_이상_인구수,정류장_ID,해당시간 운행횟수,해당시간 운행횟수 월별,최대승차인원,최대승차시간,승차인원/운행,정규화,노인인구 정규화,승차인원 정규화,우선순위
109000148,10234,창동역서측,127.0461228,37.65233585,일반차로,"POLYGON ((127.04623613891661 37.65233628110905, 127.04623564680443 37.65232744457731, 127.0462340676937 37.65231868894675, 127.04623141679252 37.6523100985388, 127.04622771963085 37.652301756083745, 127.04622301181467 37.65229374192389, 127.0462173386831 37.65228613323985, 127.0462107548717 37.65227900330727, 127.04620332378623 37.65227242079119, 127.04619511699221 37.65226644908466, 127.04618621352549 37.65226114569834, 127.04617669913121 37.65225656170657, 127.04616666543807 37.6522527412556, 127.0461562090757 37.6522497211383, 127.04614543074433 37.65224753043998, 127.04613443424486 37.652246190258175, 127.04612332547919 37.652245713499525, 127.04611221143043 37.652246104755456, 127.04610119913258 37.65224736025796, 127.0460903946397 37.65224946791592, 127.04607990200465 37.6522524074315, 127.04606982227688 37.652256150495646, 127.04606025252946 37.652260661060716, 127.0460512849241 37.65226589568764, 127.04604300582363 37.65227180396427, 127.04603549496024 37.652278328990754, 127.04602882466773 37.65228540792775, 127.04602305918473 37.65229297260132, 127.04601825403616 37.65230095015968, 127.04601445549851 37.65230926377468, 127.04601170015404 37.6523178333818, 127.04601001453858 37.652326576451074, 127.04600941488586 37.65233540878204, 127.04600990697128 37.65234424531453, 127.04601148605617 37.65235300094789, 127.04601413693344 37.65236159136056, 127.04601783407404 37.652369933822094, 127.04602254187279 37.65237794798992, 127.04602821499128 37.652385556683136, 127.04603479879445 37.6523926866257, 127.04604222987679 37.652399269152255, 127.04605043667297 37.65240524086931, 127.04605934014704 37.6524105442658, 127.04606885455352 37.65241512826699, 127.04607888826338 37.652418948726286, 127.04608934464619 37.65242196885048, 127.04610012300101 37.652424159554016, 127.04611111952606 37.652425499739145, 127.0461222283184 37.65242597649911, 127.04613334239393 37.65242558524242, 127.0461443547176 37.65242432973712, 127.04615515923439 37.652422222074435, 127.04616565189055 37.65241928255238, 127.04617573163571 37.65241553948026, 127.04618530139622 37.65241102890602, 127.04619426900982 37.652405794269086, 127.04620254811341 37.652399885982014, 127.04621005897462 37.65239336094499, 127.0462167292598 37.65238628199783, 127.04622249473059 37.65237871731483, 127.04622729986247 37.65237073974816, 127.04623109837966 37.652362426126246, 127.04623385370067 37.65235385651392, 127.04623553929059 37.65234511344133, 127.04623613891661 37.65233628110905))",FALSE,824,0.3,0.037551839,0.116286287,3042,109000148,8,160,2554,14,15.9625,0.392769519,0.280714546,0.310550516,0.438278914
124000494,25609,강동아이파크더리버.이케아,127.158736,37.566649,마을버스,"POLYGON ((127.1588492335851 37.56664932726121, 127.15884872862577 37.56664049100425, 127.15884713802849 37.56663173669405, 127.15884447711197 37.56662314863937, 127.15884077150261 37.566614809547815, 127.15883605688782 37.56660679972931, 127.15883037867209 37.566599196322656, 127.15882379153997 37.56659207255267, 127.15881635892926 37.56658549702503, 127.1588081524201 37.56657953306549, 127.1587992510456 37.566574238110135, 127.15878974053078 37.56656966315208, 127.15877971246695 37.56656585225055, 127.15876926342956 37.56656284210653, 127.15875849404826 37.566560661709204, 127.15874750803778 37.56655933205694, 127.158736411199 37.56655886595496, 127.15872531040017 37.566559267892096, 127.15871431254767 37.56656053399743, 127.1587035235565 37.56656265207775, 127.15869304733012 37.566565601734865, 127.15868298476006 37.566569354562034, 127.15867343275416 37.5665738744176, 127.15866448330321 37.56657911777301, 127.15865622259525 37.566585034132046, 127.1586487301853 37.56659156651707, 127.15864207822949 37.56659865201781, 127.1586363307898 37.566606222397155, 127.15863154321748 37.56661420474836, 127.15862776161967 37.566622522197115, 127.15862502241549 37.56663109464197, 127.15862335198536 37.56663983952564, 127.15862276641676 37.56664867263019, 127.15862327134946 37.56665750888798, 127.15862486192104 37.56666626320102, 127.1586275228138 37.56667485126047, 127.15863122840223 37.566683190358525, 127.15863594299981 37.56669120018504, 127.1586416212026 37.566698803600865, 127.15864820832661 37.56670592738084, 127.15865564093434 37.56671250291891, 127.15866384744578 37.56671846688893, 127.15867274882768 37.56672376185441, 127.15868225935478 37.56672833682183, 127.15869228743533 37.56673214773161, 127.15870273649317 37.56673515788246, 127.15871350589786 37.56673733828492, 127.15872449193384 37.56673866794044, 127.1587355887992 37.566739134043644, 127.15874668962469 37.566738732105705, 127.15875768750287 37.566737465997505, 127.15876847651785 37.56673534791241, 127.15877895276509 37.566732398248796, 127.15878901535238 37.56672864541364, 127.15879856737122 37.5667241255489, 127.15880751683028 37.566718882183494, 127.15881577754122 37.56671296581401, 127.1588232699489 37.5667064334185, 127.15882992189732 37.56669934790766, 127.15883566932469 37.56669177751894, 127.15884045688031 37.56668379515949, 127.1588442384577 37.5666754777039, 127.15884697763846 37.56666690525391, 127.1588486480431 37.56665816036699, 127.1588492335851 37.56664932726121))",FALSE,546,0.1,0.024882651,0.047417855,5852,124000494,5,100,963,14,9.63,0.209987011,0.622189817,0.112837082,0.43241176
108900041,9834,수유역.강북구청,127.025923,37.63763998,마을버스,"POLYGON ((127.02603635666057 37.63764043846972, 127.02603586702074 37.63763160184846, 127.02603429057675 37.637622845943746, 127.02603164251099 37.637614255079654, 127.02602794832615 37.63760591199086, 127.02602324359954 37.63759789702576, 127.02601757364047 37.63759028737276, 127.02601099305396 37.637583156316815, 127.02600356521481 37.63757657253378, 127.02599536165714 37.63757059942892, 127.02598646138571 37.63756529452632, 127.0259769501149 37.63756070891499, 127.02596691944326 37.63755688675671, 127.02595646597139 37.63755386486086, 127.02594569037167 37.63755167232982, 127.02593469641864 37.63755033027879, 127.02592358998976 37.63754985163242, 127.0259124780456 37.63755024100033, 127.02590146759984 37.63755149463269, 127.02589066468877 37.63755360045635, 127.02588017334998 37.63755653819119, 127.02587009462047 37.6375602795453, 127.02586052556369 37.63756478848747, 127.02585155833467 37.6375700215943, 127.02584327929263 37.63757592846822, 127.0258357681692 37.637582452222986, 127.02582909730069 37.63758953003142, 127.02582333093126 37.637597093730484, 127.0258185245944 37.63760507047778, 127.02581472457798 37.63761338345297, 127.02581196747856 37.63762195259768, 127.02581027984884 37.63763069538642, 127.02580967794198 37.63763952762139, 127.02581016755506 37.637648364243404, 127.02581174397322 37.637657120150905, 127.02581439201506 37.63766571101971, 127.02581808617884 37.63767405411496, 127.02582279088806 37.637682069088, 127.02582846083403 37.63768967875017, 127.02583504141225 37.6376968098161, 127.0258424692483 37.637703393609605, 127.02585067280809 37.637709366725005, 127.02585957308682 37.637714671637745, 127.02586908436984 37.63771925725851, 127.02587911505815 37.637723079425115, 127.02588956855043 37.63772610132788, 127.02590034417358 37.63772829386414, 127.02591133815214 37.63772963591849, 127.0259224446077 37.63773011456617, 127.02593355657864 37.63772972519753, 127.02594456705019 37.6377284715624, 127.02595536998517 37.63772636573401, 127.02596586134503 37.63772342799272, 127.02597594009194 37.63771968663066, 127.02598550916183 37.637715177679326, 127.0259944763991 37.637709944562495, 127.02600275544428 37.637704037678105, 127.02601026656555 37.63769751391282, 127.02601693742677 37.63769043609424, 127.026022703784 37.63768287238573, 127.02602751010423 37.63767489563011, 127.02603131010021 37.63766658264802, 127.0260340671762 37.6376580134981, 127.02603575478037 37.63764927070602, 127.02603635666057 37.63764043846972))",FALSE,1328,0.1,0.060520439,0.072364308,3985,108900041,11,220,2395,14,10.88636364,0.246250935,0.395309272,0.290791599,0.43315467
116900240,17972,개봉역,126.8587649,37.49501638,마을버스,"POLYGON ((126.85887801665532 37.49501699686996, 126.85887754747299 37.49500815952252, 126.85887599339954 37.4949994013712, 126.85887336940195 37.49499080676175, 126.85886970075111 37.49498245846488, 126.85886502277843 37.49497443687917, 126.85885938053559 37.49496681925675, 126.85885282836067 37.49495967895937, 126.85884542935479 37.494953084751856, 126.85883725477451 37.49494710013986, 126.85882838334545 37.494941782758346, 126.85881890050422 37.49493718381644, 126.8588088975756 37.494933347604324, 126.85879847089303 37.49493031106672, 126.85878772087086 37.494928103447045, 126.85877675103737 37.49492674600578, 126.85876566703766 37.4949262518158, 126.85875457561633 37.494926625636396, 126.85874358358949 37.49492786386748, 126.85873279681591 37.49492995458426, 126.85872231917786 37.494932877652026, 126.85871225158039 37.49493660492018, 126.85870269097968 37.49494110049315, 126.85869372944943 37.49494632107627, 126.85868545329386 37.49495221639262, 126.85867794221689 37.49495872966722, 126.85867126855432 37.49496579817382, 126.85866549657725 37.494973353838986, 126.85866068187316 37.494981323897676, 126.8586568708105 37.49498963159399, 126.8586541000922 37.494998196920356, 126.8586523964021 37.49500693738809, 126.8586517761481 37.495015768821744, 126.85865224530386 37.49502460616982, 126.85865379935163 37.495033364323795, 126.85865642332537 37.49504195893786, 126.8586600919552 37.495050307241065, 126.85866476991045 37.49505832883463, 126.85867041214013 37.495065946466106, 126.85867696430668 37.49507308677341, 126.85868436330928 37.49507968099131, 126.8586925378915 37.49508566561377, 126.85870140932764 37.49509098300544, 126.85871089218084 37.49509558195676, 126.85872089512584 37.49509941817722, 126.85873132182859 37.49510245472177, 126.85874207187393 37.49510466234674, 126.85875304173275 37.49510601979141, 126.8587641257589 37.49510651398281, 126.85877521720681 37.49510614016157, 126.85878620925936 37.49510490192782, 126.85879699605672 37.49510281120644, 126.85880747371583 37.49509988813233, 126.85881754133071 37.49509616085633, 126.85882710194458 37.4950916652743, 126.85883606348324 37.49508644468126, 126.85884433964205 37.49508054935451, 126.85885185071709 37.49507403606946, 126.85885852437256 37.49506696755271, 126.85886429633769 37.49505941187812, 126.85886911102538 37.49505144181108, 126.85887292206786 37.495043134107824, 126.85887569276298 37.49503456877617, 126.85887739642776 37.49502582830503, 126.85887801665532 37.49501699686996))",FALSE,1802,0.1,0.082121861,0.087485303,4891,116900240,18,360,2467,14,6.852777778,0.12982473,0.505407704,0.299739033,0.431232758
107000260,8358,산장빌라,127.0073998,37.59877612,일반차로,"POLYGON ((127.00751308997238 37.59877658805054, 127.00751260272962 37.59876775131141, 127.00751102923061 37.59875899512256, 127.00750838462935 37.59875040381085, 127.00750469439515 37.5987420601152, 127.0074999940673 37.59873404438991, 127.00749432891277 37.59872643383066, 127.00748775349027 37.59871930173117, 127.00748033112487 37.59871271677731, 127.00747213329801 37.59870674238563, 127.0074632389592 37.59870143609267, 127.00745373376574 37.59869684900073, 127.00744370925761 37.598693025285925, 127.00743326197612 37.59869000177258, 127.00742249253395 37.598687807578685, 127.0074115046464 37.59868646383544, 127.00740040413248 37.59868598348378, 127.00738929789584 37.598686371149775, 127.00737829289514 37.598687623099934, 127.00736749511428 37.59868972727738, 127.00735700854142 37.59869266341779, 127.00734693416766 37.59869640324463, 127.00733736901448 37.598700910741414, 127.00732840519939 37.59870614249862, 127.00732012904864 37.59871204813172, 127.00731262026612 37.5987185707664, 127.00730595116545 37.59872564758626, 127.00730018597393 37.59873321043778, 127.00729538021356 37.59874118648673, 127.00729158016678 37.598749498919524, 127.00728882243035 37.59875806768297, 127.00728713356314 37.59876681025527, 127.00728652983025 37.598775642440735, 127.0072870170463 37.59878447918059, 127.00728859051955 37.598793235372206, 127.00729123509691 37.59880182668863, 127.00729492531008 37.5988101703907, 127.00729962562052 37.59881818612394, 127.00730529076198 37.59882579669233, 127.0073118661762 37.5988329288018, 127.00731928853847 37.598839513766094, 127.00732748636744 37.59884548816827, 127.00733638071353 37.5988507944714, 127.00734588591915 37.59885538157274, 127.00735591044386 37.59885920529588, 127.00736635774574 37.598862228816124, 127.0073771272113 37.59886442301525, 127.00738811512431 37.59886576676184, 127.00739921566485 37.598866247114806, 127.00741032192822 37.5988658594481, 127.00742132695466 37.598864607495166, 127.0074321247594 37.598862503313015, 127.00744261135333 37.598859567166166, 127.00745268574447 37.59885582733139, 127.0074622509107 37.59885131982548, 127.0074712147341 37.59884608805827, 127.00747949088797 37.59884018241473, 127.0074869996684 37.59883365976957, 127.00749366876177 37.598826582939566, 127.00749943394113 37.598819020078615, 127.00750423968489 37.598811044021325, 127.00750803971131 37.59880273158164, 127.00751079742436 37.59879416281298, 127.00751248626607 37.598785420237334, 127.00751308997238 37.59877658805054))",FALSE,753,0.3,0.034316183,0.114021328,3964,107000260,5,100,1636,11,16.36,0.404243037,0.392757322,0.196470734,0.435387044
108900049,9825,미아사거리역,127.030937,37.61277362,마을버스,"POLYGON ((127.03105028149295 37.61277407450146, 127.0310497913911 37.612765237860884, 127.03104821485228 37.612756481985876, 127.03104556705985 37.61274789120019, 127.0310418735138 37.612739548237755, 127.03103716978531 37.612731533445775, 127.03103150117411 37.61272392401093, 127.0310249222722 37.61271679321613, 127.03101749643814 37.61271020973469, 127.03100929518683 37.61270423696896, 127.03100039750073 37.6126989324398, 127.03099088906934 37.612694347232576, 127.03098086146386 37.612690525505215, 127.0309704112554 37.61268750406292, 127.03095963908487 37.61268531200372, 127.03094864869384 37.612683970438276, 127.0309375459254 37.61268349228654, 127.03092643770489 37.61268388215338, 127.03091543101016 37.61268513628414, 127.03090463184135 37.612687242600934, 127.0308941442 37.6126901808188, 127.03088406908755 37.612693922641235, 127.03087450353253 37.612698432032545, 127.03086553965633 37.61270366556495, 127.03085726378583 37.6127095728368, 127.03084975562217 37.61271609695802, 127.0308430874731 37.61272317509788, 127.03083732355663 37.612730739090196, 127.03083251938256 37.612738716089694, 127.03082872121803 37.61274702927366, 127.03082596564168 37.612755598581664, 127.03082427919159 37.61276434148666, 127.03082367810956 37.61277317378976, 127.0308241681847 37.61278201043107, 127.03082574469771 37.612790766308876, 127.03082839246628 37.612799357099256, 127.0308320859913 37.61280770006815, 127.0308367897024 37.6128157148681, 127.03084245830054 37.612823324312075, 127.03084903719417 37.61283045511688, 127.03085646302512 37.61283703860877, 127.03086466427855 37.612843011385, 127.03087356197199 37.61284831592432, 127.03088307041557 37.612852901140954, 127.03089309803765 37.61285672287663, 127.03090354826654 37.61285974432583, 127.03091432046044 37.612861936390246, 127.03092531087698 37.612863277959015, 127.03093641367208 37.612863756112056, 127.03094752191929 37.61286336624448, 127.03095852863983 37.612862112110925, 127.0309693278325 37.612860005789436, 127.03097981549487 37.6128570675651, 127.03098989062475 37.61285332573471, 127.03099945619283 37.61284881633425, 127.03100842007728 37.612843582791875, 127.03101669595087 37.61283767550957, 127.03102420411241 37.612831151377854, 127.03103087225418 37.61282407322782, 127.03103663615848 37.6128165092261, 127.03104144031589 37.612808532218274, 127.03104523846002 37.61280021902741, 127.03104799401295 37.6127916497142, 127.03104968043752 37.61278290680586, 127.03105028149295 37.61277407450146))",FALSE,1107,0.1,0.05044889,0.065314223,3985,108900049,8,160,2021,14,12.63125,0.296615673,0.395309272,0.244314651,0.433212787
105000183,6269,회기역종점,127.0588619,37.58990037,일반차로,"POLYGON ((127.05897519254992 37.589900792372944, 127.0589746992665 37.58989195579393, 127.05897311990655 37.58988320024016, 127.05897046968056 37.58987461003233, 127.058966774112 37.589866267898806, 127.05896206879149 37.589858254178786, 127.0589563990341 37.58985064604866, 127.05894981944289 37.589843516778735, 127.05894239338303 37.58983693502768, 127.0589341923716 37.58983096418114, 127.05892529538876 37.58982566174152, 127.05891578811722 37.589821078774065, 127.05890576211704 37.589817259415106, 127.05889531394384 37.589814240447055, 127.05888454421894 37.589812050944126, 127.05887355666033 37.58981071199234, 127.05886245708389 37.58981023648649, 127.05885135238415 37.58981062900594, 127.0588403495051 37.58981188577053, 127.05882955441012 37.58981399467697, 127.0588190710615 37.58981693541539, 127.05880900041936 37.58982067966499, 127.05879943946917 37.5898251913667, 127.058790480288 37.58983042707049, 127.05878220915747 37.589836336353834, 127.05877470573307 37.589842862307236, 127.05876804227695 37.58984994208237, 127.0587622829619 37.58985750749724, 127.05875748325343 37.589865485692926, 127.05875368937565 37.589873799835175, 127.05875093786594 37.58988236985432, 127.05874925522315 37.58989111321649, 127.05874865765247 37.58989994571836, 127.05874915090921 37.58990878229814, 127.0587507302434 37.58991753785472, 127.05875338044555 37.58992612806725, 127.05875707599313 37.589934470207254, 127.05876178129628 37.58994248393522, 127.05876745104064 37.5899500920745, 127.05877403062365 37.58995722135442, 127.0587814566804 37.58996380311592, 127.058789657694 37.58996977397295, 127.0587985546842 37.58997507642271, 127.05880806196792 37.58997965939957, 127.05881808798475 37.58998347876682, 127.05882853617835 37.589986497741734, 127.05883930592664 37.58998868724987, 127.05885029351072 37.589990026204966, 127.05886139311377 37.589990501712116, 127.0588724978402 37.589990109191895, 127.058883500745 37.58998885242451, 127.05889429586381 37.58998674351336, 127.0589047792334 37.58998380276848, 127.05891484989293 37.58998005851091, 127.05892441085612 37.589975546800055, 127.05893337004554 37.58997031108628, 127.05894164117913 37.58996440179249, 127.05894914460136 37.589957875828595, 127.05895580805017 37.58995079604333, 127.05896156735302 37.58994323061905, 127.05896636704483 37.58993525241505, 127.05897016090223 37.58992693826594, 127.05897291238857 37.5899183682416, 127.05897459500582 37.58990962487612, 127.05897519254992 37.589900792372944))",FALSE,1217,0.3,0.055461879,0.128823315,3656,105000183,10,200,2568,14,12.84,0.302641074,0.355328716,0.312290295,0.432414873
118900008,19509,대림역7호선,126.8973316,37.49296383,마을버스,"POLYGON ((126.89744471358834 37.49296440831449, 126.89744423986875 37.49295557107722, 126.89744268132362 37.49294681339091, 126.89744005296295 37.492938219596816, 126.89743638009962 37.492929872457815, 126.89743169810563 37.49292185236132, 126.8974260520714 37.49291423654516, 126.8974194963715 37.49290709835363, 126.89741209414102 37.49290050653131, 126.89740391666757 37.4928945245609, 126.89739504270462 37.492889210051885, 126.89738555771318 37.49288461418575, 126.89737555303876 37.49288078122306, 126.89736512503158 37.49287774807721, 126.89735437411879 37.49287554395898, 126.89734340383718 37.49287419009512, 126.89733231983625 37.49287369952407, 126.89732122886056 37.492874076970246, 126.89731023772188 37.492875318798674, 126.89729945227057 37.49287741304988, 126.89728897637602 37.49288033955515, 126.89727891092656 37.49288407013075, 126.89726935285769 37.492888568849295, 126.89726039421869 37.49289379238579, 126.89725212128597 37.49289969043488, 126.89724461373238 37.49290620619528, 126.89723794385984 37.4929132769168, 126.89723217590289 37.492920834504666, 126.89722736541033 37.49292880617532, 126.89722355871005 37.492937115157325, 126.89722079246297 37.492945681430754, 126.89721909330986 37.49295442249779, 126.8972184776149 37.49296325417721, 126.8972189513079 37.492972091415155, 126.89722050982736 37.49298084910415, 126.89722313816424 37.49298944290287, 126.89722681100658 37.492997790048236, 126.89723149298317 37.49300581015258, 126.89723713900428 37.49301342597783, 126.89724369469585 37.493020564179254, 126.89725109692307 37.493027156011976, 126.89725927439851 37.49303313799286, 126.89726814836861 37.49303845251201, 126.89727763337204 37.49304304838757, 126.89728763806286 37.49304688135861, 126.89729806609022 37.493049914511374, 126.89730881702624 37.49305211863488, 126.89731978733313 37.49305347250212, 126.89733087136055 37.49305396307456, 126.89734196236282 37.493053585627706, 126.89735295352718 37.493052343796606, 126.89736373900229 37.49305024954078, 126.8973742149178 37.49304732302914, 126.89738428038468 37.49304359244567, 126.89739383846664 37.49303909371806, 126.89740279711403 37.493033870171644, 126.89741107004997 37.49302797211215, 126.89741857760154 37.49302145634128, 126.897425247467 37.493014385609634, 126.89743101541191 37.493006828012355, 126.89743582588808 37.49299885633337, 126.89743963256815 37.49299054734443, 126.89744239879205 37.49298198106573, 126.89744409791983 37.49297323999531, 126.89744471358834 37.49296440831449))",FALSE,1006,0.1,0.045846056,0.062092239,5438,118900008,9,180,1493,13,8.294444444,0.171437277,0.571879937,0.178700137,0.427020897
120900192,21916,신림역4번출구,126.9290486,37.48391302,마을버스,"POLYGON ((126.92916167128442 37.483913562734074, 126.92916119386973 37.4839047255798, 126.92915963179027 37.48389596826921, 126.92915700009017 37.48388737513998, 126.92915332411442 37.48387902894856, 126.92914863926501 37.48387101007326, 126.92914299065984 37.48386339574008, 126.92913643269827 37.48385625927914, 126.92912902853715 37.48384966941827, 126.92912084948267 37.4838436896213, 126.92911197430352 37.48383837747679, 126.9291024884725 37.483833784143464, 126.92909248334314 37.48382995385746, 126.92908205527003 37.483826923506456, 126.92907130468096 37.48382472227425, 126.92906033510964 37.483823371359854, 126.92904925219867 37.48382288377326, 126.92903816268218 37.48382326421017, 126.92902717335788 37.48382450900678, 126.92901639005859 37.48382660617508, 126.92900591663303 37.483829535518204, 126.92899585394574 37.48383326882513, 126.92898629890563 37.48383777014215, 126.9289773435328 37.48384299611926, 126.9289690740722 37.48384889642759, 126.92896157016328 37.483855414244076, 126.9289549040728 37.483862486798756, 126.92894913999892 37.4838700459792, 126.92894433345303 37.483878018986495, 126.92894053072501 37.48388632903636, 126.92893776843752 37.48389489609856, 126.92893607319323 37.48390363766767, 126.92893546131862 37.48391246955765, 126.92893593870676 37.48392130671263, 126.92893750076054 37.48393006402592, 126.92894013243689 37.4839386571598, 126.92894380839167 37.48394700335759, 126.92894849322371 37.48395502224077, 126.9289541418158 37.483962636583016, 126.92896069976908 37.48396977305389, 126.92896810392698 37.48397636292515, 126.92897628298348 37.483982342732574, 126.92898515816977 37.483987654887216, 126.92899464401282 37.48399224822995, 126.92900464915864 37.483996078524264, 126.92901507725195 37.48399910888218, 126.92902582786422 37.48400131011964, 126.92903679746085 37.4840026610374, 126.92904788039826 37.48400314862537, 126.92905896994132 37.48400276818778, 126.9290699592913 37.48400152338844, 126.92908074261435 37.48399942621554, 126.92909121606087 37.48399649686602, 126.92910127876551 37.483992763551214, 126.9291108338187 37.483988262225125, 126.92911978919986 37.483983036238094, 126.92912805866364 37.48397713591938, 126.92913556257054 37.48397061809243, 126.92914222865387 37.483963545527615, 126.92914799271573 37.48395598633777, 126.9291527992452 37.48394801332215, 126.92915660195298 37.48393970326538, 126.92915936421727 37.48393113619794, 126.92916105943625 37.483922394625445, 126.92916167128442 37.483913562734074))",FALSE,3717,0.1,0.169393428,0.1485754,4128,120900192,32,640,3459,14,5.4046875,0.088026772,0.412686839,0.423014788,0.422367759
111900153,12842,연서시장,126.9210137,37.6195798,마을버스,"POLYGON ((126.92112696472746 37.619580357222645, 126.92112648760582 37.619571520239106, 126.92112492384192 37.619562763007224, 126.92112228849605 37.619554169863854, 126.92111860694844 37.61954582356562, 126.92111391465464 37.619537804491856, 126.92110825680429 37.61953018987048, 126.92110168788575 37.61952305303436, 126.92109427116144 37.61951646271496, 126.92108607805851 37.61951048238053, 126.92107718748098 37.61950516962479, 126.92106768504989 37.61950057561235, 126.92105766227863 37.6194967445859, 126.92104721569177 37.619493713440235, 126.92103644589537 37.619491511366824, 126.92102545660806 37.61949015957276, 126.92101435366237 37.619489671076515, 126.92100324398533 37.619490050582556, 126.9209922345688 37.61949129443604, 126.92098143143917 37.61949339065801, 126.92097093863607 37.61949631906077, 126.92096085721067 37.619500051442316, 126.92095128425234 37.619504551857865, 126.92094231195372 37.61950977696609, 126.92093402672282 37.61951567644649, 126.92092650835089 37.619522193483995, 126.920919829244 37.61952926531611, 126.92091405372572 37.6195368238374, 126.92090923741762 37.619544796255276, 126.92090542670358 37.61955310579114, 126.92090265828317 37.619561672419714, 126.92090095881815 37.61957041363974, 126.92090034467566 37.61957924526857, 126.92090082177059 37.61958808225278, 126.92090238550864 37.61959683948739, 126.92090502083056 37.6196054326354, 126.92090870235708 37.61961377894004, 126.92091339463339 37.619621798021726, 126.92091905247057 37.619629412652216, 126.92092562138073 37.61963654949832, 126.92093303810182 37.61964313982814, 126.92094123120675 37.6196491201731, 126.92095012179149 37.61965443293901, 126.92095962423468 37.6196590269609, 126.92096964702246 37.61966285799572, 126.92098009362965 37.61966588914834, 126.92099086344945 37.61966809122701, 126.92100185276222 37.61966944302447, 126.92101295573454 37.6196699315221, 126.92102406543833 37.61966955201539, 126.92103507488068 37.619668308159184, 126.92104587803426 37.61966621193256, 126.92105637085845 37.61966328352339, 126.92106645230135 37.61965955113393, 126.92107602527284 37.61965505070926, 126.92108499757984 37.61964982559106, 126.92109328281397 37.61964392610021, 126.92110080118388 37.61963740905221, 126.92110748028355 37.619630337209905, 126.92111325578973 37.619622778679165, 126.92111807208133 37.619614806252926, 126.92112188277501 37.61960649671013, 126.92112465117206 37.61959793007628, 126.92112635061159 37.619589188852856, 126.92112696472746 37.619580357222645))",FALSE,633,0.1,0.028847468,0.050193228,4934,111900153,5,100,1136,14,11.36,0.259922067,0.510633127,0.134335777,0.422900886
120900119,21785,낙성대역,126.9619752,37.47707918,마을버스,"POLYGON ((126.96208829091498 37.47707969183391, 126.9620878096542 37.477070854772286, 126.96208624385885 37.477062097857804, 126.96208360860876 37.47705350542428, 126.9620799292832 37.4770451602215, 126.96207524131637 37.477037142618215, 126.96206958985621 37.47702952982824, 126.96206302932953 37.477022395166756, 126.96205562291794 37.4770158073443, 126.96204744194928 37.47700982980508, 126.9620385652107 37.4770045201159, 126.96202907818994 37.476999929411825, 126.96201907225206 37.476996101903694, 126.96200864375942 37.47699307445242, 126.96199789314385 37.476990876213904, 126.9619869239393 37.47698952835828, 126.96197584178488 37.476989043866105, 126.96196475340737 37.47698942740329, 126.96195376559356 37.476990675276184, 126.9619429841617 37.476992775467075, 126.96193251294255 37.476995707750106, 126.96192245277938 37.47699944388585, 126.96191290055677 37.477003947893394, 126.96190394826773 37.47700917639681, 126.9618956821275 37.477015079042914, 126.96188818174356 37.47702159898613, 126.96188151934868 37.47702867343599, 126.96187575910548 37.47703623426182, 126.96187095648844 37.47704420864888, 126.96186715774961 37.477052519799564, 126.96186439947323 37.477061087673086, 126.9618627082233 37.477069829756154, 126.9618621002879 37.477078661857846, 126.96186258152214 37.47708749892017, 126.96186414729185 37.477096255837374, 126.96186678251817 37.477104848275545, 126.9618704618228 37.477113193484726, 126.96187514977233 37.47712121109589, 126.96188080121942 37.477128823894944, 126.96188736173784 37.47713595856637, 126.96189476814624 37.47714254639921, 126.96190294911696 37.477148523948884, 126.96191182586274 37.47715383364819, 126.96192131289554 37.477158424361654, 126.96193131884989 37.47716225187808, 126.96194174736276 37.477165279336255, 126.96195249800154 37.477167477580004, 126.96196346723136 37.47716882543898, 126.96197454941226 37.47716930993249, 126.9619856378163 37.47716892639462, 126.96199662565576 37.477167678519, 126.96200740711137 37.477165578323444, 126.96201787835147 37.47716264603403, 126.96202793853196 37.47715890989039, 126.96203749076761 37.47715440587377, 126.96204644306492 37.477149177360424, 126.9620547092083 37.47714327470394, 126.96206220959021 37.47713675475027, 126.96206887197792 37.4771296802903, 126.96207463220905 37.47712211945506, 126.96207943480965 37.4771141450597, 126.96208323352825 37.477105833902115, 126.96208599178142 37.47709726602338, 126.96208768300603 37.477088523936935, 126.96208829091498 37.47707969183391))",FALSE,2679,0.1,0.122089049,0.115462334,4128,120900119,22,440,2983,14,6.779545455,0.127710938,0.412686839,0.363862309,0.42116567
